09:00	214.05
09:00	153.57
09:00	66.08
09:00	493.51
09:00	235.63
09:00	247.18
09:00	379.6
09:00	296.8
09:00	25.38
09:00	213.88
09:00	53.26
09:00	39.75
09:00	469.63
09:00	290.82
09:00	260.65
09:00	136.9
09:00	483.82
09:00	215.82
09:00	418.94
09:00	309.16
09:00	93.39
09:00	376.11
09:01	252.88
09:01	205.06
09:01	88.25
09:01	31.08
09:01	370.55
09:01	170.2
09:01	16.78
09:01	327.75
09:01	108.69
09:01	15.41
09:01	80.46
09:01	298.86
09:01	475.26
09:01	3.85
09:01	287.65
09:01	466.64
09:01	255.68
09:01	6.38
09:01	117.81
09:01	351.31
09:01	222.61
09:01	22.36
09:02	189.01
09:02	414.08
09:02	182.05
09:02	345.18
09:02	135.96
09:02	344.09
09:02	33.13
09:02	18.27
09:02	140.94
09:02	157.48
09:02	350.55
09:02	196.83
09:02	425.79
09:02	472.71
09:02	359.29
09:02	131.97
09:02	134.33
09:02	302.69
09:02	254.62
09:02	130.54
09:02	153.84
09:02	2
09:03	100.38
09:03	460.38
09:03	107.94
09:03	157.08
09:03	243.05
09:03	46.99
09:03	9.47
09:03	16.15
09:03	271.56
09:03	387.75
09:03	367.76
09:03	297.43
09:03	392.81
09:03	11.96
09:03	20.07
09:03	299.55
09:03	440.11
09:03	127.8
09:03	390.2
09:03	440.7
09:03	294.98
09:03	418.91
09:03	359.65
09:04	371.21
09:04	368.42
09:04	480.24
09:04	125.35
09:04	242.31
09:04	278.61
09:04	152.9
09:04	452.07
09:04	59.08
09:04	155.33
09:04	332.48
09:04	419.06
09:04	423.12
09:04	25.74
09:04	66.07
09:04	482.94
09:04	11.29
09:04	215.22
09:04	482.97
09:04	322.37
09:04	103.01
09:04	366.56
09:04	257.67
09:05	483.1
09:05	437.19
09:05	31.79
09:05	427.43
09:05	400.08
09:05	461.48
09:05	133.57
09:05	489.8
09:05	84.4
09:05	392.5
09:05	23.83
09:05	461.11
09:05	293.16
09:05	360.34
09:05	314.1
09:05	366.13
09:05	481.32
09:05	306.01
09:05	134.89
09:05	75.73
09:06	339.77
09:06	333.15
09:06	345.1
09:06	467.62
09:06	164.38
09:06	273.49
09:06	98.23
09:06	461.2
09:06	446.19
09:06	39.82
09:06	255.59
09:06	47.38
09:06	58.66
09:06	364.24
09:06	274.99
09:06	350.97
09:06	114.9
09:06	173.72
09:06	331.68
09:06	314.05
09:07	160.9
09:07	304.16
09:07	74.71
09:07	203.43
09:07	299.3
09:07	453.07
09:07	62.14
09:07	138.93
09:07	217.79
09:07	343.04
09:07	220.63
09:07	422.56
09:07	382.41
09:07	332.58
09:07	467.48
09:07	208.69
09:07	7.98
09:07	239.49
09:07	390.35
09:07	357.1
09:07	409.26
09:08	92.93
09:08	191.28
09:08	94.3
09:08	140.47
09:08	208.16
09:08	337.8
09:08	37.77
09:08	60.92
09:08	206.82
09:08	422
09:08	484.24
09:08	449.7
09:08	98.92
09:08	336.28
09:08	48.34
09:08	160.07
09:08	346.66
09:08	400.35
09:08	361.66
09:08	88.56
09:08	34.54
09:09	195.18
09:09	308.53
09:09	149.94
09:09	70.75
09:09	435.3
09:09	333.31
09:09	111.32
09:09	442.79
09:09	329.03
09:09	163.57
09:09	4.4
09:09	105.56
09:09	176.98
09:09	481.52
09:09	495.81
09:09	337.71
09:09	487.86
09:09	129.79
09:09	326.88
09:09	152.94
09:09	230.81
09:09	443.46
09:09	183.38
09:09	411.46
09:09	247.4
09:09	269.7
09:09	102.79
09:09	181.96
09:10	274.88
09:10	318.25
09:10	257.19
09:10	49.61
09:10	286.88
09:10	282.6
09:10	259.14
09:10	235.9
09:10	325.19
09:10	411.08
09:10	173.44
09:10	293.04
09:10	255.96
09:10	496.04
09:10	423.52
09:10	255.28
09:10	296.45
09:10	87.86
09:10	106.08
09:10	26.72
09:11	42.48
09:11	137.64
09:11	102.39
09:11	447.8
09:11	160.96
09:11	57.3
09:11	428.78
09:11	157.59
09:11	408.1
09:11	405.18
09:11	347.48
09:11	467.63
09:11	142.24
09:11	89.34
09:11	375.07
09:12	398.46
09:12	296.63
09:12	27.56
09:12	341.43
09:12	162.97
09:12	308.4
09:12	64.95
09:12	189.88
09:12	336.92
09:12	336.38
09:12	162.52
09:12	0.71
09:12	450.71
09:12	353.58
09:12	363.83
09:12	33.89
09:12	150.73
09:12	17.12
09:12	25.46
09:12	11.54
09:12	274.68
09:13	331.38
09:13	347.62
09:13	368.94
09:13	397.95
09:13	11.25
09:13	366.12
09:13	270.85
09:13	178.48
09:13	46.07
09:13	208.7
09:13	495.4
09:13	331.7
09:13	292.35
09:13	301.4
09:13	199.67
09:13	11.22
09:13	48.45
09:13	237.29
09:13	322.19
09:14	297.72
09:14	188.46
09:14	457.96
09:14	340.32
09:14	221.79
09:14	187.28
09:14	297.13
09:14	415.36
09:14	191.65
09:14	460.68
09:14	485.96
09:14	59.72
09:14	343.49
09:14	39.26
09:14	25.59
09:14	106.57
09:14	407.53
09:14	216.99
09:14	25.72
09:14	438.7
09:14	298.76
09:14	169.4
09:15	403.7
09:15	164.92
09:15	393.76
09:15	30.36
09:15	380.75
09:15	243.99
09:15	192.48
09:15	397.36
09:15	456.53
09:15	111.36
09:15	197.37
09:15	163.28
09:15	142.02
09:15	68.44
09:15	91.01
09:15	305
09:15	263.44
09:15	13.49
09:15	203.84
09:15	7.06
09:16	120.64
09:16	484.16
09:16	477.91
09:16	260.12
09:16	275.79
09:16	465.46
09:16	452.04
09:16	220.18
09:16	199.42
09:16	3.85
09:16	492.96
09:16	344.08
09:16	21.53
09:16	127.16
09:16	326.11
09:16	283.99
09:16	314.08
09:16	183.24
09:16	105.47
09:16	317.72
09:16	19.99
09:16	118.46
09:17	105.3
09:17	87.49
09:17	295.9
09:17	152.12
09:17	21.01
09:17	335.68
09:17	84.55
09:17	389.23
09:17	368.69
09:17	465.6
09:17	141.59
09:17	360.81
09:17	326.29
09:17	41.77
09:17	494.66
09:17	192.82
09:17	109.02
09:17	310.11
09:17	85.57
09:17	303.26
09:17	42.43
09:17	112.66
09:18	371.14
09:18	233.1
09:18	154.01
09:18	249.36
09:18	124.52
09:18	52.72
09:18	117.98
09:18	32.96
09:18	485.06
09:18	289.73
09:18	322
09:18	165.85
09:18	498.93
09:18	222.47
09:18	166.33
09:19	28.36
09:19	1.29
09:19	82.54
09:19	436.01
09:19	389.7
09:19	349.23
09:19	279.86
09:19	203.2
09:19	90.8
09:19	446.96
09:19	284.34
09:19	95.81
09:19	253.33
09:19	358.08
09:19	82.08
09:19	357.37
09:19	192.95
09:19	290.43
09:20	314.21
09:20	498.32
09:20	145.21
09:20	243.21
09:20	388.29
09:20	131.91
09:20	478.53
09:20	133.31
09:20	95
09:20	206.92
09:20	160.6
09:20	76.61
09:20	481.23
09:20	437.51
09:20	325.1
09:20	305.99
09:20	488.65
09:20	300.93
09:20	285.57
09:20	35.81
09:20	307.18
09:20	44.25
09:21	465.15
09:21	316.25
09:21	207.96
09:21	486.46
09:21	295.4
09:21	218.58
09:21	406.49
09:21	276.81
09:21	71.75
09:21	368.16
09:21	407.49
09:21	49.94
09:21	323.35
09:21	80.72
09:21	255.77
09:21	62.13
09:21	99.81
09:21	470.16
09:21	496.73
09:21	292.38
09:22	166.08
09:22	199.71
09:22	17.59
09:22	467.11
09:22	395.99
09:22	261.16
09:22	100.38
09:22	250.46
09:22	259.03
09:22	256.25
09:22	342.35
09:22	367.76
09:22	81.91
09:22	93.74
09:22	380.67
09:22	46.48
09:22	141.26
09:22	326.65
09:22	324.14
09:22	450.33
09:23	182
09:23	434.94
09:23	445.5
09:23	113.26
09:23	371.88
09:23	28.91
09:23	242.29
09:23	453.16
09:23	442.41
09:23	170.06
09:23	129.06
09:23	47.37
09:23	387.9
09:23	152.86
09:23	478.32
09:23	95.59
09:23	321.06
09:23	279.54
09:23	205.79
09:24	254.39
09:24	206.06
09:24	204.88
09:24	359.82
09:24	262.5
09:24	261.53
09:24	213.39
09:24	209.46
09:24	427.08
09:24	84.56
09:24	74.11
09:24	11.98
09:24	233.51
09:24	92.43
09:24	327.28
09:24	110.66
09:24	427.22
09:24	124.85
09:24	442.24
09:24	216.99
09:24	144.33
09:24	443.78
09:25	28.37
09:25	314.67
09:25	473.62
09:25	276.99
09:25	146.07
09:25	267.76
09:25	317.22
09:25	17.77
09:25	409.58
09:25	280.5
09:25	436.25
09:25	206.27
09:25	113.85
09:25	434.96
09:25	392.13
09:25	497.17
09:25	65.51
09:25	407.37
09:25	499.55
09:25	378.6
09:25	441.85
09:26	60.1
09:26	188.25
09:26	159.31
09:26	211.66
09:26	188.79
09:26	475.65
09:26	411.8
09:26	11.63
09:26	210.32
09:26	387.05
09:26	349.83
09:26	406.11
09:26	100.2
09:26	39.72
09:26	111.85
09:26	209.18
09:26	12.62
09:26	350.91
09:26	487.35
09:26	160.88
09:27	291.45
09:27	354.67
09:27	193.01
09:27	3.9
09:27	130.88
09:27	461.62
09:27	332.72
09:27	267.91
09:27	133.61
09:27	36.94
09:27	136.12
09:27	166.14
09:27	96.17
09:27	59.53
09:27	241.2
09:27	70.36
09:27	451.59
09:27	461.34
09:27	357.38
09:27	70.37
09:27	18.89
09:27	450.6
09:27	329.51
09:27	155.66
09:27	59.31
09:27	421.75
09:28	327.04
09:28	91.6
09:28	329.25
09:28	271.43
09:28	176.29
09:28	300.91
09:28	43.02
09:28	187.54
09:28	425.54
09:28	7.2
09:28	370.81
09:28	199.09
09:28	90.96
